Date,P/E,P/B,nifty
20-Jul-12,17.08,2.98,5205.1
23-Jul-12,16.9,2.93,5117.95
24-Jul-12,16.86,2.94,5128.2
25-Jul-12,16.8,2.89,5109.6
26-Jul-12,16.62,2.85,5043
27-Jul-12,16.68,2.89,5099.85
30-Jul-12,17,2.94,5199.8
31-Jul-12,17.09,2.96,5229
1-Aug-12,17.13,2.97,5240.5
2-Aug-12,17.07,2.96,5227.75
3-Aug-12,17.03,2.95,5215.7
6-Aug-12,17.25,2.99,5282.55
7-Aug-12,17.43,3.02,5336.7
8-Aug-12,17.43,3.02,5338
9-Aug-12,17.35,3.01,5322.95
10-Aug-12,17.34,3.01,5320.4
13-Aug-12,17.51,3.03,5347.9
14-Aug-12,17.88,3.04,5380.35
16-Aug-12,17.97,2.99,5362.95
17-Aug-12,17.97,2.92,5366.3
21-Aug-12,18.19,2.95,5421
22-Aug-12,18.16,2.95,5412.85
23-Aug-12,18.17,2.95,5415.35
24-Aug-12,18.07,2.94,5386.7
27-Aug-12,17.95,2.92,5350.25
28-Aug-12,17.9,2.91,5334.6
29-Aug-12,17.74,2.88,5287.8
30-Aug-12,17.83,2.9,5315.05
31-Aug-12,17.64,2.87,5258.5
3-Sep-12,17.63,2.86,5253.75
4-Sep-12,17.69,2.87,5274
5-Sep-12,17.53,2.85,5225.7
6-Sep-12,17.58,2.85,5238.4
7-Sep-12,17.92,2.91,5342.1
8-Sep-12,17.98,2.92,5358.7
10-Sep-12,17.99,2.92,5363.45
11-Sep-12,18.11,2.94,5390
12-Sep-12,18.24,2.96,5431
13-Sep-12,18.26,2.97,5435.35
14-Sep-12,18.74,3.04,5577.65
17-Sep-12,18.85,3.06,5610
18-Sep-12,18.81,3.06,5600.05
20-Sep-12,18.66,3.03,5554.25
21-Sep-12,19.12,3.1,5691.15
24-Sep-12,19.05,3.09,5669.6
25-Sep-12,19.06,3.1,5673.9
26-Sep-12,19.02,3.09,5663.45
27-Sep-12,18.98,3.06,5649.5
28-Sep-12,19.17,3.18,5703.3
1-Oct-12,19.22,3.19,5718.8
3-Oct-12,19.27,3.19,5731.25
4-Oct-12,19.45,3.2,5787.6
5-Oct-12,19.32,3.18,5746.95
8-Oct-12,19.08,3.14,5676
9-Oct-12,19.18,3.16,5704.6
10-Oct-12,19,3.13,5652.15
11-Oct-12,19.19,3.16,5708.05
12-Oct-12,19,3.14,5676.05
15-Oct-12,19.04,3.15,5687.25
16-Oct-12,18.86,3.11,5648
17-Oct-12,18.88,3.11,5660.25
18-Oct-12,19.07,3.14,5718.7
19-Oct-12,18.94,3.12,5684.25
22-Oct-12,18.88,3.14,5717.15
23-Oct-12,18.77,3.11,5691.4
25-Oct-12,18.81,3.09,5705.3
26-Oct-12,18.57,3.06,5664.3
29-Oct-12,18.58,3.06,5665.6
30-Oct-12,18.36,3.02,5597.9
31-Oct-12,18.4,3.03,5619.7
1-Nov-12,18.46,3.05,5645.05
2-Nov-12,18.6,3.08,5697.7
5-Nov-12,18.62,3.06,5704.2
6-Nov-12,18.66,3.07,5724.4
7-Nov-12,18.78,3.08,5760.1
8-Nov-12,18.61,3.06,5738.75
9-Nov-12,18.43,3.03,5686.25
12-Nov-12,17.95,3.02,5683.7
13-Nov-12,17.9,3.02,5666.95
15-Nov-12,17.78,3,5631
16-Nov-12,17.62,2.97,5574.05
19-Nov-12,17.61,2.97,5571.4
20-Nov-12,17.61,2.97,5571.55
21-Nov-12,17.74,2.99,5614.8
22-Nov-12,17.79,3,5627.75
23-Nov-12,17.78,2.99,5626.6
26-Nov-12,17.82,3,5635.9
27-Nov-12,18.11,3.04,5727.45
29-Nov-12,18.42,3.09,5825
30-Nov-12,18.59,3.12,5879.85
3-Dec-12,18.56,3.11,5870.95
4-Dec-12,18.62,3.12,5889.25
5-Dec-12,18.66,3.13,5900.5
6-Dec-12,18.75,3.15,5930.9
7-Dec-12,18.68,3.13,5907.4
10-Dec-12,18.69,3.14,5908.9
11-Dec-12,18.66,3.13,5898.8
12-Dec-12,18.62,3.12,5888
13-Dec-12,18.51,3.11,5851.5
14-Dec-12,18.6,3.12,5879.6
17-Dec-12,18.53,3.11,5857.9
18-Dec-12,18.65,3.13,5896.8
19-Dec-12,18.76,3.15,5929.6
20-Dec-12,18.71,3.14,5916.4
21-Dec-12,18.5,3.1,5847.7
24-Dec-12,18.52,3.11,5855.75
26-Dec-12,18.68,3.13,5905.6
27-Dec-12,18.57,3.12,5870.1
28-Dec-12,18.69,3.14,5908.35
31-Dec-12,18.68,3.13,5905.1
1-Jan-13,18.82,3.16,5950.85
2-Jan-13,18.96,3.18,5993.25
3-Jan-13,19.01,3.19,6009.5
4-Jan-13,19.03,3.19,6016.15
7-Jan-13,18.94,3.18,5988.4
8-Jan-13,18.98,3.19,6001.7
9-Jan-13,18.89,3.17,5971.5
10-Jan-13,18.88,3.17,5968.65
11-Jan-13,18.82,3.16,5951.3
14-Jan-13,19.05,3.2,6024.05
15-Jan-13,19.12,3.21,6056.6
16-Jan-13,18.95,3.19,6001.85
17-Jan-13,19.07,3.21,6039.2
18-Jan-13,19.01,3.22,6064.4
21-Jan-13,18.97,3.23,6082.3
22-Jan-13,18.75,3.21,6048.5
23-Jan-13,18.76,3.21,6054.3
24-Jan-13,18.6,3.19,6019.35
25-Jan-13,18.77,3.22,6074.65
28-Jan-13,18.75,3.22,6074.8
29-Jan-13,18.67,3.21,6049.9
30-Jan-13,18.66,3.21,6055.75
31-Jan-13,18.5,3.2,6034.75
1-Feb-13,18.42,3.18,5998.9
4-Feb-13,18.43,3.18,5987.25
5-Feb-13,18.33,3.16,5956.9
6-Feb-13,18.34,3.16,5959.2
7-Feb-13,18.27,3.15,5938.8
8-Feb-13,18.16,3.13,5903.5
11-Feb-13,18.17,3.13,5897.85
12-Feb-13,18.29,3.14,5922.5
13-Feb-13,18.33,3.15,5932.95
14-Feb-13,18.27,3.13,5896.95
15-Feb-13,18.21,3.13,5887.4
18-Feb-13,18.27,3.14,5898.2
19-Feb-13,18.52,3.16,5939.7
20-Feb-13,18.61,3.16,5943.05
21-Feb-13,18.32,3.11,5852.25
22-Feb-13,18.28,3.11,5850.3
25-Feb-13,18.29,3.11,5854.75
26-Feb-13,18,3.06,5761.35
27-Feb-13,17.98,3.08,5796.9
28-Feb-13,17.66,3.03,5693.05
1-Mar-13,17.74,3.04,5719.7
4-Mar-13,17.67,3.03,5698.5
5-Mar-13,17.94,3.08,5784.25
6-Mar-13,18.05,3.1,5818.6
7-Mar-13,18.19,3.12,5863.3
8-Mar-13,18.44,3.16,5945.7
11-Mar-13,18.37,3.15,5942.35
12-Mar-13,18.28,3.13,5914.1
13-Mar-13,18.09,3.1,5851.2
14-Mar-13,18.26,3.13,5908.95
15-Mar-13,18.15,3.11,5872.6
18-Mar-13,18.04,3.09,5835.25
19-Mar-13,17.76,3.04,5745.95
20-Mar-13,17.6,3.01,5694.4
21-Mar-13,17.49,3,5658.75
22-Mar-13,17.47,2.99,5651.35
25-Mar-13,17.41,2.98,5633.85
26-Mar-13,17.44,2.98,5641.6
28-Mar-13,17.57,3.01,5682.55
1-Apr-13,17.51,3.01,5704.4
2-Apr-13,17.64,3.03,5748.1
3-Apr-13,17.41,2.99,5672.9
4-Apr-13,17.11,2.94,5574.75
5-Apr-13,17.04,2.93,5553.25
8-Apr-13,17.01,2.92,5542.95
9-Apr-13,16.86,2.9,5495.1
10-Apr-13,17.06,2.93,5558.7
11-Apr-13,17.17,2.95,5594
12-Apr-13,16.96,2.91,5528.55
15-Apr-13,17.08,2.93,5568.4
16-Apr-13,17.45,3,5688.95
17-Apr-13,17.31,3,5688.7
18-Apr-13,17.6,3.05,5783.1
22-Apr-13,17.76,3.07,5834.4
23-Apr-13,17.76,3.08,5836.9
25-Apr-13,18,3.12,5916.3
26-Apr-13,17.73,3.09,5871.45
29-Apr-13,17.78,3.11,5904.1
30-Apr-13,17.85,3.13,5930.2
2-May-13,18.05,3.16,5999.35
3-May-13,17.89,3.13,5944
6-May-13,17.97,3.15,5971.05
7-May-13,18.19,3.19,6043.55
8-May-13,18.2,3.2,6069.3
9-May-13,18.11,3.19,6050.15
10-May-13,18.22,3.21,6094.75
11-May-13,18.26,3.22,6107.25
13-May-13,17.79,3.15,5980.45
14-May-13,17.88,3.16,5995.4
15-May-13,18.33,3.24,6146.75
16-May-13,18.33,3.25,6169.9
17-May-13,18.38,3.26,6187.3
20-May-13,18.37,3.25,6156.9
21-May-13,18.24,3.22,6114.1
22-May-13,18.15,3.21,6094.5
23-May-13,17.77,3.15,5967.05
24-May-13,17.88,3.15,5983.55
27-May-13,18.19,3.21,6083.15
28-May-13,18.25,3.22,6111.25
29-May-13,18.31,3.22,6104.3
30-May-13,18.37,3.23,6124.05
31-May-13,17.95,3.16,5985.95
3-Jun-13,17.81,3.13,5939.3
4-Jun-13,17.75,3.12,5919.45
5-Jun-13,17.77,3.12,5923.85
6-Jun-13,17.89,3.12,5921.4
7-Jun-13,17.76,3.1,5881
10-Jun-13,17.73,3.1,5878
11-Jun-13,17.47,3.06,5788.8
12-Jun-13,17.38,3.04,5760.2
13-Jun-13,17.2,3.01,5699.1
14-Jun-13,17.53,3.07,5808.4
17-Jun-13,17.75,3.09,5850.05
18-Jun-13,17.64,3.07,5813.6
19-Jun-13,17.68,3.07,5822.25
20-Jun-13,17.17,2.99,5655.9
21-Jun-13,17.2,2.99,5667.65
24-Jun-13,16.97,2.95,5590.25
25-Jun-13,17.03,2.96,5609.1
26-Jun-13,16.96,2.95,5588.7
27-Jun-13,17.28,2.98,5682.35
28-Jun-13,17.76,3.04,5842.2
1-Jul-13,17.96,3.07,5898.85
2-Jul-13,17.84,3.05,5857.55
3-Jul-13,17.57,2.98,5770.9
4-Jul-13,17.77,2.99,5836.95
5-Jul-13,17.87,3,5867.9
8-Jul-13,17.71,2.98,5811.55
9-Jul-13,17.85,3,5859
10-Jul-13,17.73,2.98,5816.7
11-Jul-13,18.09,3.04,5935.1
12-Jul-13,18.31,3.08,6009
15-Jul-13,18.36,3.09,6030.8
16-Jul-13,18.13,3.05,5955.25
17-Jul-13,18.18,3.06,5973.3
18-Jul-13,18.32,3.09,6038.05
19-Jul-13,18.3,3.09,6029.2
22-Jul-13,18.23,3.09,6031.8
23-Jul-13,18.32,3.11,6077.8
24-Jul-13,18.03,3.07,5990.5
25-Jul-13,17.68,3.02,5907.5
26-Jul-13,17.58,3.01,5886.2
29-Jul-13,17.31,2.93,5831.65
30-Jul-13,17.11,2.85,5755.05
31-Jul-13,17.05,2.84,5742
1-Aug-13,17.03,2.84,5727.85
2-Aug-13,16.88,2.81,5677.9
5-Aug-13,16.94,2.82,5685.4
6-Aug-13,16.51,2.75,5542.25
7-Aug-13,16.36,2.73,5519.1
8-Aug-13,16.5,2.76,5565.65
12-Aug-13,16.59,2.78,5612.4
13-Aug-13,16.84,2.82,5699.3
14-Aug-13,16.97,2.84,5742.3
16-Aug-13,16.35,2.73,5507.85
19-Aug-13,15.62,2.68,5414.75
20-Aug-13,15.58,2.68,5401.45
21-Aug-13,15.3,2.63,5302.55
22-Aug-13,15.6,2.68,5408.45
23-Aug-13,15.79,2.71,5471.75
26-Aug-13,15.8,2.71,5476.5
27-Aug-13,15.24,2.62,5287.45
28-Aug-13,15.23,2.62,5285
29-Aug-13,15.59,2.68,5409.05
30-Aug-13,15.77,2.71,5471.8
2-Sep-13,16,2.75,5550.75
3-Sep-13,15.4,2.65,5341.45
4-Sep-13,15.7,2.7,5448.1
5-Sep-13,16.12,2.77,5592.95
6-Sep-13,16.37,2.81,5680.4
10-Sep-13,17.14,2.95,5896.75
11-Sep-13,17.19,2.96,5913.15
12-Sep-13,17,2.89,5850.7
13-Sep-13,17,2.87,5850.6
16-Sep-13,16.98,2.85,5840.55
17-Sep-13,17,2.84,5850.2
18-Sep-13,17.15,2.86,5899.45
19-Sep-13,17.77,2.95,6115.55
20-Sep-13,17.47,2.88,6012.1
23-Sep-13,17.12,2.82,5889.75
24-Sep-13,17.13,2.79,5892.45
25-Sep-13,17.07,2.79,5873.85
26-Sep-13,17.1,2.79,5882.25
27-Sep-13,17.11,2.82,5833.2
30-Sep-13,16.82,2.77,5735.3
1-Oct-13,16.95,2.78,5780.05
3-Oct-13,17.33,2.82,5909.7
4-Oct-13,17.32,2.81,5907.3
7-Oct-13,17.32,2.81,5906.15
8-Oct-13,17.38,2.82,5928.4
9-Oct-13,17.62,2.86,6007.45
10-Oct-13,17.66,2.86,6020.95
11-Oct-13,17.88,2.9,6096.2
14-Oct-13,17.94,2.91,6112.7
15-Oct-13,17.85,2.9,6089.05
17-Oct-13,17.63,2.88,6045.85
18-Oct-13,18.02,2.95,6189.35
21-Oct-13,18.07,2.96,6204.95
22-Oct-13,18.01,2.95,6202.8
23-Oct-13,17.83,2.93,6178.35
24-Oct-13,17.79,2.93,6164.35
25-Oct-13,17.73,2.92,6144.9
28-Oct-13,17.61,2.9,6101.1
29-Oct-13,17.95,2.95,6220.9
30-Oct-13,18.04,2.97,6251.7
31-Oct-13,18.18,2.99,6299.15
1-Nov-13,18.2,3,6307.2
3-Nov-13,18.23,3,6317.35
5-Nov-13,18.06,2.97,6253.15
6-Nov-13,17.92,2.95,6215.15
7-Nov-13,17.78,2.94,6187.25
8-Nov-13,17.65,2.92,6140.75
11-Nov-13,17.48,2.89,6078.8
12-Nov-13,17.31,2.86,6018.05
13-Nov-13,17.23,2.85,5989.6
14-Nov-13,17.42,2.88,6056.15
18-Nov-13,17.76,2.95,6189
19-Nov-13,17.85,2.95,6203.35
20-Nov-13,17.61,2.91,6122.9
21-Nov-13,17.26,2.85,5999.05
22-Nov-13,17.71,2.85,5995.45
25-Nov-13,18.06,2.9,6115.35
26-Nov-13,17.94,2.88,6059.1
27-Nov-13,18.03,2.88,6057.1
28-Nov-13,18.13,2.89,6091.85
29-Nov-13,18.38,2.93,6176.1
2-Dec-13,18.51,2.95,6217.85
3-Dec-13,18.46,2.94,6201.85
4-Dec-13,18.34,2.92,6160.95
5-Dec-13,18.58,2.96,6241.1
6-Dec-13,18.58,2.97,6259.9
9-Dec-13,18.9,3.02,6363.9
10-Dec-13,18.8,3.01,6332.85
11-Dec-13,18.73,3,6307.9
12-Dec-13,18.52,2.96,6237.05
13-Dec-13,18.32,2.93,6168.4
16-Dec-13,18.27,2.92,6154.7
17-Dec-13,18.23,2.91,6139.05
18-Dec-13,18.46,2.95,6217.15
19-Dec-13,18.31,2.93,6166.65
20-Dec-13,18.63,2.98,6274.25
23-Dec-13,18.66,2.98,6284.5
24-Dec-13,18.61,2.98,6268.4
26-Dec-13,18.64,2.98,6278.9
27-Dec-13,18.75,3,6313.8
30-Dec-13,18.66,2.99,6291.1
31-Dec-13,18.7,2.99,6304
1-Jan-14,18.69,2.99,6301.65
2-Jan-14,18.46,2.95,6221.15
3-Jan-14,18.43,2.95,6211.15
6-Jan-14,18.37,2.94,6191.45
7-Jan-14,18.28,2.92,6162.25
8-Jan-14,18.32,2.93,6174.6
9-Jan-14,18.3,2.93,6168.35
10-Jan-14,18.24,2.93,6171.45
13-Jan-14,18.55,2.98,6272.75
14-Jan-14,18.44,2.96,6241.85
15-Jan-14,18.68,3,6320.9
16-Jan-14,18.63,3,6318.9
17-Jan-14,18.45,2.97,6261.65
20-Jan-14,18.35,2.99,6303.95
21-Jan-14,18.38,2.99,6313.8
22-Jan-14,18.45,3,6338.95
23-Jan-14,18.49,3,6345.65
24-Jan-14,18.25,2.97,6266.75
27-Jan-14,17.85,2.9,6135.85
28-Jan-14,17.82,2.9,6126.25
29-Jan-14,17.79,2.9,6120.25
30-Jan-14,17.65,2.87,6073.7
31-Jan-14,17.7,2.88,6089.5
3-Feb-14,17.34,2.84,6001.8
4-Feb-14,17.35,2.84,6000.9
5-Feb-14,17.41,2.85,6022.4
6-Feb-14,17.16,2.86,6036.3
7-Feb-14,17.25,2.87,6063.2
10-Feb-14,17.24,2.87,6053.45
11-Feb-14,17.26,2.87,6062.7
12-Feb-14,17.32,2.88,6084
13-Feb-14,17.09,2.84,6001.1
14-Feb-14,17.22,2.87,6048.35
17-Feb-14,17.28,2.87,6073.3
18-Feb-14,17.59,2.9,6127.1
19-Feb-14,17.59,2.91,6152.75
20-Feb-14,17.42,2.88,6091.45
21-Feb-14,17.33,2.91,6155.45
24-Feb-14,17.42,2.93,6186.1
25-Feb-14,17.46,2.93,6200.05
26-Feb-14,17.57,2.95,6238.8
28-Feb-14,17.67,2.97,6276.95
3-Mar-14,17.52,2.94,6221.45
4-Mar-14,17.73,2.98,6297.95
5-Mar-14,17.82,2.99,6328.65
6-Mar-14,18.02,3.03,6401.15
7-Mar-14,18.38,3.09,6526.65
10-Mar-14,18.41,3.09,6537.25
11-Mar-14,18.34,3.08,6511.9
12-Mar-14,18.35,3.08,6516.9
13-Mar-14,18.28,3.07,6493.1
14-Mar-14,18.31,3.08,6504.2
18-Mar-14,18.35,3.08,6516.65
19-Mar-14,18.38,3.09,6524.05
20-Mar-14,18.26,3.07,6483.1
21-Mar-14,18.29,3.07,6493.2
22-Mar-14,18.29,3.07,6494.9
24-Mar-14,18.54,3.12,6583.5
25-Mar-14,18.56,3.12,6589.75
26-Mar-14,18.59,3.12,6601.4
27-Mar-14,18.71,3.14,6641.75
28-Mar-14,18.84,3.23,6695.9
31-Mar-14,18.86,3.23,6704.2
1-Apr-14,18.91,3.24,6721.05
2-Apr-14,19,3.26,6752.55
3-Apr-14,18.95,3.25,6736.1
4-Apr-14,18.84,3.23,6694.35
7-Apr-14,18.84,3.23,6695.05
9-Apr-14,19.12,3.28,6796.2
10-Apr-14,19.12,3.28,6796.4
11-Apr-14,19.07,3.27,6776.3
15-Apr-14,18.95,3.25,6733.1
16-Apr-14,18.79,3.22,6675.3
17-Apr-14,19.04,3.27,6779.4
21-Apr-14,19.14,3.29,6817.65
22-Apr-14,19.13,3.29,6815.35
23-Apr-14,19.2,3.3,6840.8
25-Apr-14,19.04,3.27,6782.75
28-Apr-14,18.98,3.26,6761.25
29-Apr-14,18.88,3.24,6715.25
30-Apr-14,18.79,3.23,6696.4
2-May-14,18.72,3.2,6694.8
5-May-14,18.69,3.21,6699.35
6-May-14,18.74,3.21,6715.3
7-May-14,18.56,3.18,6652.55
8-May-14,18.52,3.17,6659.85
9-May-14,19.1,3.26,6858.8
12-May-14,19.47,3.33,7014.25
13-May-14,19.67,3.38,7108.75
14-May-14,19.67,3.38,7108.75
15-May-14,19.71,3.38,7123.15
16-May-14,19.93,3.42,7203
19-May-14,20.15,3.45,7263.55
20-May-14,20.21,3.46,7275.5
21-May-14,20.07,3.44,7252.9
22-May-14,20.14,3.46,7276.4
23-May-14,20.39,3.5,7367.1
26-May-14,20.32,3.49,7359.05
27-May-14,20.21,3.48,7318
28-May-14,20.22,3.48,7329.65
29-May-14,19.79,3.44,7235.65
30-May-14,19.82,3.43,7229.95
2-Jun-14,20.27,3.5,7362.5
3-Jun-14,20.46,3.52,7415.85
4-Jun-14,20.42,3.52,7402.25
5-Jun-14,20.6,3.55,7474.1
6-Jun-14,20.75,3.6,7583.4
9-Jun-14,20.85,3.62,7654.6
10-Jun-14,20.86,3.62,7656.4
11-Jun-14,20.78,3.56,7626.85
12-Jun-14,20.84,3.58,7649.9
13-Jun-14,20.55,3.52,7542.1
16-Jun-14,20.53,3.52,7533.55
17-Jun-14,20.76,3.48,7631.7
18-Jun-14,20.56,3.45,7558.2
19-Jun-14,20.52,3.44,7540.7
20-Jun-14,20.38,3.43,7511.45
23-Jun-14,20.33,3.42,7493.35
24-Jun-14,20.56,3.46,7580.2
25-Jun-14,20.53,3.46,7569.25
26-Jun-14,20.33,3.42,7493.2
27-Jun-14,20.37,3.43,7508.8
30-Jun-14,20.65,3.48,7611.35
1-Jul-14,20.71,3.49,7634.7
2-Jul-14,20.96,3.53,7725.15
3-Jul-14,20.93,3.52,7714.8
4-Jul-14,20.99,3.54,7751.6
7-Jul-14,21.08,3.56,7787.15
8-Jul-14,20.64,3.48,7623.2
9-Jul-14,20.54,3.46,7585
10-Jul-14,20.48,3.46,7567.75
11-Jul-14,20.12,3.41,7459.6
14-Jul-14,20.12,3.41,7454.15
15-Jul-14,20.31,3.44,7526.65
16-Jul-14,20.57,3.48,7624.4
17-Jul-14,20.62,3.49,7640.45
18-Jul-14,20.6,3.5,7663.9
21-Jul-14,20.58,3.51,7684.2
22-Jul-14,20.78,3.54,7767.85
23-Jul-14,20.82,3.56,7795.75
24-Jul-14,20.92,3.57,7830.6
25-Jul-14,20.79,3.55,7790.45
28-Jul-14,20.66,3.53,7748.7
30-Jul-14,20.78,3.54,7791.4
31-Jul-14,20.56,3.48,7721.3
1-Aug-14,20.05,3.42,7602.6
4-Aug-14,20.26,3.46,7683.65
5-Aug-14,20.43,3.48,7746.55
6-Aug-14,20.2,3.4,7672.05
7-Aug-14,20.14,3.35,7649.25
8-Aug-14,19.93,3.29,7568.55
11-Aug-14,20,3.32,7625.95
12-Aug-14,20.26,3.36,7727.05
13-Aug-14,20.31,3.37,7739.55
14-Aug-14,20.45,3.39,7791.7
18-Aug-14,20.57,3.43,7874.25
19-Aug-14,20.63,3.44,7897.5
20-Aug-14,20.58,3.43,7875.3
21-Aug-14,20.63,3.43,7891.1
22-Aug-14,20.69,3.44,7913.2
25-Aug-14,20.67,3.44,7906.3
26-Aug-14,20.67,3.44,7904.75
27-Aug-14,20.75,3.45,7936.05
28-Aug-14,20.8,3.46,7954.35
1-Sep-14,20.99,3.49,8027.7
2-Sep-14,21.14,3.52,8083.05
3-Sep-14,21.22,3.53,8114.6
4-Sep-14,21.17,3.52,8095.95
5-Sep-14,21.15,3.52,8086.85
8-Sep-14,21.73,3.56,8173.9
9-Sep-14,21.68,3.55,8152.95
10-Sep-14,21.52,3.52,8094.1
11-Sep-14,21.5,3.52,8085.7
12-Sep-14,21.55,3.53,8105.5
15-Sep-14,21.38,3.5,8042
16-Sep-14,21.09,3.45,7932.9
17-Sep-14,21.21,3.47,7975.5
18-Sep-14,21.58,3.53,8114.75
19-Sep-14,21.23,3.55,8121.45
22-Sep-14,21.3,3.56,8146.3
23-Sep-14,20.96,3.5,8017.55
24-Sep-14,20.92,3.48,8002.4
25-Sep-14,20.68,3.43,7911.85
26-Sep-14,20.83,3.45,7968.85
29-Sep-14,20.81,3.44,7958.9
30-Sep-14,20.82,3.43,7964.8
1-Oct-14,20.77,3.4,7945.55
7-Oct-14,20.53,3.36,7852.4
8-Oct-14,20.5,3.34,7842.7
9-Oct-14,20.81,3.37,7960.55
10-Oct-14,20.55,3.33,7859.95
13-Oct-14,20.47,3.34,7884.25
14-Oct-14,20.41,3.33,7864
16-Oct-14,20.13,3.28,7748.2
17-Oct-14,20.21,3.3,7779.7
20-Oct-14,20.47,3.34,7879.4
21-Oct-14,20.53,3.36,7927.75
22-Oct-14,20.65,3.39,7995.9
23-Oct-14,20.7,3.4,8014.55
27-Oct-14,20.64,3.39,7991.7
28-Oct-14,20.75,3.4,8027.6
29-Oct-14,20.92,3.43,8090.45
30-Oct-14,21.16,3.46,8169.2
31-Oct-14,21.58,3.51,8322.2
3-Nov-14,21.58,3.51,8324.15
5-Nov-14,21.54,3.52,8338.3
7-Nov-14,21.31,3.52,8337
10-Nov-14,21.24,3.52,8344.25
11-Nov-14,21.29,3.53,8362.65
12-Nov-14,21.33,3.54,8383.3
13-Nov-14,21.26,3.53,8357.85
14-Nov-14,21.35,3.54,8389.9
17-Nov-14,21.45,3.56,8430.75
18-Nov-14,21.47,3.56,8425.9
19-Nov-14,21.33,3.54,8382.3
20-Nov-14,21.51,3.55,8401.9
21-Nov-14,21.7,3.58,8477.35
24-Nov-14,21.78,3.6,8530.15
25-Nov-14,21.61,3.57,8463.1
26-Nov-14,21.65,3.58,8475.75
27-Nov-14,21.7,3.59,8494.2
28-Nov-14,21.94,3.63,8588.25
1-Dec-14,21.85,3.61,8555.9
2-Dec-14,21.77,3.6,8524.7
3-Dec-14,21.81,3.61,8537.65
4-Dec-14,21.87,3.62,8564.4
5-Dec-14,21.81,3.61,8538.3
8-Dec-14,21.56,3.57,8438.25
9-Dec-14,21.31,3.52,8340.7
10-Dec-14,21.35,3.53,8355.65
11-Dec-14,21.19,3.5,8292.9
12-Dec-14,21.01,3.47,8224.1
15-Dec-14,21,3.47,8219.6
16-Dec-14,20.61,3.41,8067.6
17-Dec-14,20.51,3.39,8029.8
18-Dec-14,20.85,3.45,8159.3
19-Dec-14,21.01,3.48,8225.2
22-Dec-14,21.27,3.52,8324
23-Dec-14,21.12,3.49,8267
24-Dec-14,20.88,3.45,8174.1
26-Dec-14,20.95,3.46,8200.7
29-Dec-14,21.07,3.47,8246.3
30-Dec-14,21.07,3.48,8248.25
31-Dec-14,21.16,3.49,8282.7
1-Jan-15,21.16,3.49,8284
2-Jan-15,21.45,3.54,8395.45
5-Jan-15,21.4,3.53,8378.4
6-Jan-15,20.76,3.42,8127.35
7-Jan-15,20.7,3.41,8102.1
8-Jan-15,21.04,3.47,8234.6
9-Jan-15,21.16,3.49,8284.5
12-Jan-15,21.27,3.51,8323
13-Jan-15,21.21,3.5,8299.4
14-Jan-15,21.14,3.49,8277.55
15-Jan-15,21.7,3.58,8494.15
16-Jan-15,21.75,3.59,8513.8
19-Jan-15,21.8,3.6,8550.7
20-Jan-15,22.16,3.67,8695.6
21-Jan-15,22.21,3.68,8729.5
22-Jan-15,22.25,3.69,8761.4
23-Jan-15,22.48,3.73,8835.6
27-Jan-15,22.67,3.76,8910.5
28-Jan-15,22.67,3.76,8914.3
29-Jan-15,22.84,3.77,8952.35
30-Jan-15,22.48,3.71,8808.9
2-Feb-15,22.51,3.71,8797.4
3-Feb-15,22.42,3.69,8756.55
4-Feb-15,22.53,3.68,8723.7
5-Feb-15,22.57,3.67,8711.7
6-Feb-15,22.44,3.65,8661.05
9-Feb-15,22.59,3.59,8526.35
10-Feb-15,22.69,3.61,8565.55
11-Feb-15,22.85,3.64,8627.4
12-Feb-15,23.07,3.67,8711.55
13-Feb-15,23.31,3.71,8805.5
16-Feb-15,23.22,3.74,8809.35
18-Feb-15,23.28,3.77,8869.1
19-Feb-15,23.76,3.78,8895.3
20-Feb-15,23.62,3.75,8833.6
23-Feb-15,23.41,3.72,8754.95
24-Feb-15,23.43,3.72,8762.1
25-Feb-15,23.44,3.72,8767.25
26-Feb-15,23.22,3.69,8683.85
27-Feb-15,23.65,3.76,8844.6
28-Feb-15,23.8,3.78,8901.85
2-Mar-15,23.95,3.8,8956.75
3-Mar-15,24.06,3.82,8996.25
4-Mar-15,23.86,3.79,8922.65
5-Mar-15,23.9,3.8,8937.75
9-Mar-15,23.48,3.73,8756.75
10-Mar-15,23.36,3.71,8712.05
11-Mar-15,23.32,3.7,8699.95
12-Mar-15,23.53,3.74,8776
13-Mar-15,23.18,3.68,8647.75
16-Mar-15,23.14,3.68,8633.15
17-Mar-15,23.39,3.71,8723.3
18-Mar-15,23.29,3.7,8685.9
19-Mar-15,23.15,3.68,8634.65
20-Mar-15,22.98,3.65,8570.9
23-Mar-15,22.92,3.64,8550.9
24-Mar-15,22.9,3.64,8542.95
25-Mar-15,22.87,3.63,8530.8
26-Mar-15,22.36,3.55,8342.15
27-Mar-15,22.3,3.59,8341.4
30-Mar-15,22.7,3.65,8492.3
31-Mar-15,22.7,3.65,8491
1-Apr-15,22.95,3.69,8586.25
6-Apr-15,23.18,3.73,8659.9
7-Apr-15,23.19,3.73,8660.3
8-Apr-15,23.33,3.75,8714.4
9-Apr-15,23.5,3.78,8778.3
10-Apr-15,23.51,3.78,8780.35
13-Apr-15,23.66,3.81,8834
15-Apr-15,23.43,3.77,8750.2
16-Apr-15,23.33,3.75,8706.7
17-Apr-15,23.06,3.71,8606
